"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"Wisconsin"	"55"	"Cannabis (derivatives)"	"T40.7"	34	5795483	0.6
	"2017"	"2017"	"Wyoming"	"56"	"Other opioids"	"T40.2"	33	579315	5.7
	"2017"	"2017"	"Wyoming"	"56"	"Other synthetic narcotics"	"T40.4"	18	579315	Unreliable
	"2018"	"2018"	"Alabama"	"01"	"Heroin"	"T40.1"	140	4887871	2.9
	"2018"	"2018"	"Alabama"	"01"	"Other opioids"	"T40.2"	129	4887871	2.6
	"2018"	"2018"	"Alabama"	"01"	"Methadone"	"T40.3"	35	4887871	0.7
	"2018"	"2018"	"Alabama"	"01"	"Other synthetic narcotics"	"T40.4"	150	4887871	3.1
	"2018"	"2018"	"Alabama"	"01"	"Cocaine"	"T40.5"	98	4887871	2.0
	"2018"	"2018"	"Alabama"	"01"	"Other and unspecified narcotics"	"T40.6"	13	4887871	Unreliable
	"2018"	"2018"	"Alabama"	"01"	"Cannabis (derivatives)"	"T40.7"	20	4887871	0.4
	"2018"	"2018"	"Alaska"	"02"	"Heroin"	"T40.1"	32	737438	4.3
	"2018"	"2018"	"Alaska"	"02"	"Other opioids"	"T40.2"	41	737438	5.6
	"2018"	"2018"	"Alaska"	"02"	"Methadone"	"T40.3"	13	737438	Unreliable
	"2018"	"2018"	"Alaska"	"02"	"Other synthetic narcotics"	"T40.4"	21	737438	2.8
	"2018"	"2018"	"Alaska"	"02"	"Cocaine"	"T40.5"	11	737438	Unreliable
	"2018"	"2018"	"Alaska"	"02"	"Other and unspecified narcotics"	"T40.6"	24	737438	3.3
	"2018"	"2018"	"Arizona"	"04"	"Heroin"	"T40.1"	362	7171646	5.0
	"2018"	"2018"	"Arizona"	"04"	"Other opioids"	"T40.2"	336	7171646	4.7
	"2018"	"2018"	"Arizona"	"04"	"Methadone"	"T40.3"	67	7171646	0.9
	"2018"	"2018"	"Arizona"	"04"	"Other synthetic narcotics"	"T40.4"	533	7171646	7.4
	"2018"	"2018"	"Arizona"	"04"	"Cocaine"	"T40.5"	180	7171646	2.5
	"2018"	"2018"	"Arizona"	"04"	"Other and unspecified narcotics"	"T40.6"	39	7171646	0.5
	"2018"	"2018"	"Arizona"	"04"	"Cannabis (derivatives)"	"T40.7"	14	7171646	Unreliable
	"2018"	"2018"	"Arkansas"	"05"	"Heroin"	"T40.1"	19	3013825	Unreliable
	"2018"	"2018"	"Arkansas"	"05"	"Other opioids"	"T40.2"	111	3013825	3.7
	"2018"	"2018"	"Arkansas"	"05"	"Methadone"	"T40.3"	17	3013825	Unreliable
	"2018"	"2018"	"Arkansas"	"05"	"Other synthetic narcotics"	"T40.4"	96	3013825	3.2
	"2018"	"2018"	"Arkansas"	"05"	"Cocaine"	"T40.5"	28	3013825	0.9
	"2018"	"2018"	"Arkansas"	"05"	"Other and unspecified narcotics"	"T40.6"	19	3013825	Unreliable
	"2018"	"2018"	"Arkansas"	"05"	"Cannabis (derivatives)"	"T40.7"	32	3013825	1.1
	"2018"	"2018"	"California"	"06"	"Heroin"	"T40.1"	805	39557045	2.0
	"2018"	"2018"	"California"	"06"	"Other opioids"	"T40.2"	977	39557045	2.5
	"2018"	"2018"	"California"	"06"	"Methadone"	"T40.3"	250	39557045	0.6
	"2018"	"2018"	"California"	"06"	"Other synthetic narcotics"	"T40.4"	890	39557045	2.2
	"2018"	"2018"	"California"	"06"	"Cocaine"	"T40.5"	681	39557045	1.7
	"2018"	"2018"	"California"	"06"	"Other and unspecified narcotics"	"T40.6"	151	39557045	0.4
	"2018"	"2018"	"California"	"06"	"Cannabis (derivatives)"	"T40.7"	78	39557045	0.2
	"2018"	"2018"	"Colorado"	"08"	"Heroin"	"T40.1"	243	5695564	4.3
	"2018"	"2018"	"Colorado"	"08"	"Other opioids"	"T40.2"	240	5695564	4.2
	"2018"	"2018"	"Colorado"	"08"	"Methadone"	"T40.3"	58	5695564	1.0
	"2018"	"2018"	"Colorado"	"08"	"Other synthetic narcotics"	"T40.4"	140	5695564	2.5
	"2018"	"2018"	"Colorado"	"08"	"Cocaine"	"T40.5"	150	5695564	2.6
	"2018"	"2018"	"Colorado"	"08"	"Other and unspecified narcotics"	"T40.6"	22	5695564	0.4
	"2018"	"2018"	"Colorado"	"08"	"Cannabis (derivatives)"	"T40.7"	36	5695564	0.6
	"2018"	"2018"	"Connecticut"	"09"	"Heroin"	"T40.1"	340	3572665	9.5
	"2018"	"2018"	"Connecticut"	"09"	"Other opioids"	"T40.2"	164	3572665	4.6
	"2018"	"2018"	"Connecticut"	"09"	"Methadone"	"T40.3"	84	3572665	2.4
	"2018"	"2018"	"Connecticut"	"09"	"Other synthetic narcotics"	"T40.4"	773	3572665	21.6
	"2018"	"2018"	"Connecticut"	"09"	"Cocaine"	"T40.5"	316	3572665	8.8
	"2018"	"2018"	"Delaware"	"10"	"Heroin"	"T40.1"	143	967171	14.8
	"2018"	"2018"	"Delaware"	"10"	"Other opioids"	"T40.2"	63	967171	6.5
	"2018"	"2018"	"Delaware"	"10"	"Methadone"	"T40.3"	26	967171	2.7
	"2018"	"2018"	"Delaware"	"10"	"Other synthetic narcotics"	"T40.4"	297	967171	30.7
	"2018"	"2018"	"Delaware"	"10"	"Cocaine"	"T40.5"	142	967171	14.7
	"2018"	"2018"	"Delaware"	"10"	"Other and unspecified narcotics"	"T40.6"	48	967171	5.0
	"2018"	"2018"	"District of Columbia"	"11"	"Heroin"	"T40.1"	80	702455	11.4
	"2018"	"2018"	"District of Columbia"	"11"	"Other opioids"	"T40.2"	32	702455	4.6
	"2018"	"2018"	"District of Columbia"	"11"	"Methadone"	"T40.3"	10	702455	Unreliable
	"2018"	"2018"	"District of Columbia"	"11"	"Other synthetic narcotics"	"T40.4"	162	702455	23.1
	"2018"	"2018"	"District of Columbia"	"11"	"Cocaine"	"T40.5"	106	702455	15.1
	"2018"	"2018"	"Florida"	"12"	"Heroin"	"T40.1"	692	21299325	3.2
	"2018"	"2018"	"Florida"	"12"	"Other opioids"	"T40.2"	1187	21299325	5.6
	"2018"	"2018"	"Florida"	"12"	"Methadone"	"T40.3"	192	21299325	0.9
	"2018"	"2018"	"Florida"	"12"	"Other synthetic narcotics"	"T40.4"	2121	21299325	10.0
	"2018"	"2018"	"Florida"	"12"	"Cocaine"	"T40.5"	1316	21299325	6.2
	"2018"	"2018"	"Florida"	"12"	"Other and unspecified narcotics"	"T40.6"	80	21299325	0.4
	"2018"	"2018"	"Florida"	"12"	"Cannabis (derivatives)"	"T40.7"	99	21299325	0.5
	"2018"	"2018"	"Georgia"	"13"	"Heroin"	"T40.1"	301	10519475	2.9
	"2018"	"2018"	"Georgia"	"13"	"Other opioids"	"T40.2"	423	10519475	4.0
	"2018"	"2018"	"Georgia"	"13"	"Methadone"	"T40.3"	87	10519475	0.8
	"2018"	"2018"	"Georgia"	"13"	"Other synthetic narcotics"	"T40.4"	360	10519475	3.4
	"2018"	"2018"	"Georgia"	"13"	"Cocaine"	"T40.5"	313	10519475	3.0
	"2018"	"2018"	"Georgia"	"13"	"Other and unspecified narcotics"	"T40.6"	25	10519475	0.2
	"2018"	"2018"	"Hawaii"	"15"	"Heroin"	"T40.1"	16	1420491	Unreliable
	"2018"	"2018"	"Hawaii"	"15"	"Other opioids"	"T40.2"	28	1420491	2.0
	"2018"	"2018"	"Hawaii"	"15"	"Other synthetic narcotics"	"T40.4"	14	1420491	Unreliable
	"2018"	"2018"	"Hawaii"	"15"	"Cocaine"	"T40.5"	14	1420491	Unreliable
	"2018"	"2018"	"Idaho"	"16"	"Heroin"	"T40.1"	29	1754208	1.7
	"2018"	"2018"	"Idaho"	"16"	"Other opioids"	"T40.2"	72	1754208	4.1
	"2018"	"2018"	"Idaho"	"16"	"Methadone"	"T40.3"	10	1754208	Unreliable
	"2018"	"2018"	"Idaho"	"16"	"Other synthetic narcotics"	"T40.4"	28	1754208	1.6
	"2018"	"2018"	"Illinois"	"17"	"Heroin"	"T40.1"	1064	12741080	8.4
	"2018"	"2018"	"Illinois"	"17"	"Other opioids"	"T40.2"	423	12741080	3.3
	"2018"	"2018"	"Illinois"	"17"	"Methadone"	"T40.3"	160	12741080	1.3
	"2018"	"2018"	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	1592	12741080	12.5
	"2018"	"2018"	"Illinois"	"17"	"Cocaine"	"T40.5"	822	12741080	6.5
	"2018"	"2018"	"Illinois"	"17"	"Other and unspecified narcotics"	"T40.6"	47	12741080	0.4
	"2018"	"2018"	"Illinois"	"17"	"Cannabis (derivatives)"	"T40.7"	26	12741080	0.2
	"2018"	"2018"	"Indiana"	"18"	"Heroin"	"T40.1"	316	6691878	4.7
	"2018"	"2018"	"Indiana"	"18"	"Other opioids"	"T40.2"	343	6691878	5.1
	"2018"	"2018"	"Indiana"	"18"	"Methadone"	"T40.3"	60	6691878	0.9
	"2018"	"2018"	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	728	6691878	10.9
	"2018"	"2018"	"Indiana"	"18"	"Cocaine"	"T40.5"	270	6691878	4.0
	"2018"	"2018"	"Indiana"	"18"	"Other and unspecified narcotics"	"T40.6"	69	6691878	1.0
	"2018"	"2018"	"Indiana"	"18"	"Cannabis (derivatives)"	"T40.7"	75	6691878	1.1
	"2018"	"2018"	"Iowa"	"19"	"Heroin"	"T40.1"	37	3156145	1.2
	"2018"	"2018"	"Iowa"	"19"	"Other opioids"	"T40.2"	59	3156145	1.9
	"2018"	"2018"	"Iowa"	"19"	"Methadone"	"T40.3"	10	3156145	Unreliable
	"2018"	"2018"	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	83	3156145	2.6
	"2018"	"2018"	"Iowa"	"19"	"Cocaine"	"T40.5"	14	3156145	Unreliable
	"2018"	"2018"	"Iowa"	"19"	"Cannabis (derivatives)"	"T40.7"	17	3156145	Unreliable
	"2018"	"2018"	"Kansas"	"20"	"Heroin"	"T40.1"	33	2911505	1.1
	"2018"	"2018"	"Kansas"	"20"	"Other opioids"	"T40.2"	82	2911505	2.8
	"2018"	"2018"	"Kansas"	"20"	"Methadone"	"T40.3"	16	2911505	Unreliable
	"2018"	"2018"	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	52	2911505	1.8
	"2018"	"2018"	"Kansas"	"20"	"Cocaine"	"T40.5"	33	2911505	1.1
	"2018"	"2018"	"Kansas"	"20"	"Cannabis (derivatives)"	"T40.7"	16	2911505	Unreliable
	"2018"	"2018"	"Kentucky"	"21"	"Heroin"	"T40.1"	140	4468402	3.1
	"2018"	"2018"	"Kentucky"	"21"	"Other opioids"	"T40.2"	303	4468402	6.8
	"2018"	"2018"	"Kentucky"	"21"	"Methadone"	"T40.3"	39	4468402	0.9
	"2018"	"2018"	"Kentucky"	"21"	"Other synthetic narcotics"	"T40.4"	753	4468402	16.9
	"2018"	"2018"	"Kentucky"	"21"	"Cocaine"	"T40.5"	137	4468402	3.1
	"2018"	"2018"	"Kentucky"	"21"	"Other and unspecified narcotics"	"T40.6"	42	4468402	0.9
	"2018"	"2018"	"Kentucky"	"21"	"Cannabis (derivatives)"	"T40.7"	88	4468402	2.0
	"2018"	"2018"	"Louisiana"	"22"	"Heroin"	"T40.1"	173	4659978	3.7
	"2018"	"2018"	"Louisiana"	"22"	"Other opioids"	"T40.2"	145	4659978	3.1
	"2018"	"2018"	"Louisiana"	"22"	"Methadone"	"T40.3"	18	4659978	Unreliable
	"2018"	"2018"	"Louisiana"	"22"	"Other synthetic narcotics"	"T40.4"	220	4659978	4.7
	"2018"	"2018"	"Louisiana"	"22"	"Cocaine"	"T40.5"	133	4659978	2.9
	"2018"	"2018"	"Louisiana"	"22"	"Other and unspecified narcotics"	"T40.6"	21	4659978	0.5
	"2018"	"2018"	"Louisiana"	"22"	"Cannabis (derivatives)"	"T40.7"	31	4659978	0.7
	"2018"	"2018"	"Maine"	"23"	"Heroin"	"T40.1"	71	1338404	5.3
	"2018"	"2018"	"Maine"	"23"	"Other opioids"	"T40.2"	57	1338404	4.3
	"2018"	"2018"	"Maine"	"23"	"Methadone"	"T40.3"	19	1338404	Unreliable
	"2018"	"2018"	"Maine"	"23"	"Other synthetic narcotics"	"T40.4"	234	1338404	17.5
	"2018"	"2018"	"Maine"	"23"	"Cocaine"	"T40.5"	96	1338404	7.2
	"2018"	"2018"	"Maryland"	"24"	"Heroin"	"T40.1"	358	6042718	5.9
	"2018"	"2018"	"Maryland"	"24"	"Other opioids"	"T40.2"	433	6042718	7.2
	"2018"	"2018"	"Maryland"	"24"	"Methadone"	"T40.3"	196	6042718	3.2
	"2018"	"2018"	"Maryland"	"24"	"Other synthetic narcotics"	"T40.4"	1846	6042718	30.5
	"2018"	"2018"	"Maryland"	"24"	"Cocaine"	"T40.5"	729	6042718	12.1
	"2018"	"2018"	"Maryland"	"24"	"Other and unspecified narcotics"	"T40.6"	174	6042718	2.9
	"2018"	"2018"	"Maryland"	"24"	"Cannabis (derivatives)"	"T40.7"	11	6042718	Unreliable
	"2018"	"2018"	"Massachusetts"	"25"	"Heroin"	"T40.1"	477	6902149	6.9
	"2018"	"2018"	"Massachusetts"	"25"	"Other opioids"	"T40.2"	260	6902149	3.8
	"2018"	"2018"	"Massachusetts"	"25"	"Methadone"	"T40.3"	92	6902149	1.3
	"2018"	"2018"	"Massachusetts"	"25"	"Other synthetic narcotics"	"T40.4"	1818	6902149	26.3
	"2018"	"2018"	"Massachusetts"	"25"	"Cocaine"	"T40.5"	730	6902149	10.6
	"2018"	"2018"	"Massachusetts"	"25"	"Other and unspecified narcotics"	"T40.6"	157	6902149	2.3
	"2018"	"2018"	"Michigan"	"26"	"Heroin"	"T40.1"	638	9995915	6.4
	"2018"	"2018"	"Michigan"	"26"	"Other opioids"	"T40.2"	456	9995915	4.6
	"2018"	"2018"	"Michigan"	"26"	"Methadone"	"T40.3"	136	9995915	1.4
	"2018"	"2018"	"Michigan"	"26"	"Other synthetic narcotics"	"T40.4"	1546	9995915	15.5
	"2018"	"2018"	"Michigan"	"26"	"Cocaine"	"T40.5"	788	9995915	7.9
	"2018"	"2018"	"Michigan"	"26"	"Other and unspecified narcotics"	"T40.6"	49	9995915	0.5
	"2018"	"2018"	"Michigan"	"26"	"Cannabis (derivatives)"	"T40.7"	10	9995915	Unreliable
	"2018"	"2018"	"Minnesota"	"27"	"Heroin"	"T40.1"	94	5611179	1.7
	"2018"	"2018"	"Minnesota"	"27"	"Other opioids"	"T40.2"	111	5611179	2.0
	"2018"	"2018"	"Minnesota"	"27"	"Methadone"	"T40.3"	44	5611179	0.8
	"2018"	"2018"	"Minnesota"	"27"	"Other synthetic narcotics"	"T40.4"	205	5611179	3.7
	"2018"	"2018"	"Minnesota"	"27"	"Cocaine"	"T40.5"	59	5611179	1.1
	"2018"	"2018"	"Minnesota"	"27"	"Other and unspecified narcotics"	"T40.6"	17	5611179	Unreliable
	"2018"	"2018"	"Mississippi"	"28"	"Heroin"	"T40.1"	39	2986530	1.3
	"2018"	"2018"	"Mississippi"	"28"	"Other opioids"	"T40.2"	87	2986530	2.9
	"2018"	"2018"	"Mississippi"	"28"	"Methadone"	"T40.3"	12	2986530	Unreliable
	"2018"	"2018"	"Mississippi"	"28"	"Other synthetic narcotics"	"T40.4"	72	2986530	2.4
	"2018"	"2018"	"Mississippi"	"28"	"Cocaine"	"T40.5"	42	2986530	1.4
	"2018"	"2018"	"Mississippi"	"28"	"Other and unspecified narcotics"	"T40.6"	14	2986530	Unreliable
	"2018"	"2018"	"Mississippi"	"28"	"Cannabis (derivatives)"	"T40.7"	10	2986530	Unreliable
	"2018"	"2018"	"Missouri"	"29"	"Heroin"	"T40.1"	365	6126452	6.0
	"2018"	"2018"	"Missouri"	"29"	"Other opioids"	"T40.2"	244	6126452	4.0
	"2018"	"2018"	"Missouri"	"29"	"Methadone"	"T40.3"	44	6126452	0.7
	"2018"	"2018"	"Missouri"	"29"	"Other synthetic narcotics"	"T40.4"	901	6126452	14.7
	"2018"	"2018"	"Missouri"	"29"	"Cocaine"	"T40.5"	163	6126452	2.7
	"2018"	"2018"	"Missouri"	"29"	"Other and unspecified narcotics"	"T40.6"	28	6126452	0.5
	"2018"	"2018"	"Missouri"	"29"	"Cannabis (derivatives)"	"T40.7"	12	6126452	Unreliable
	"2018"	"2018"	"Montana"	"30"	"Heroin"	"T40.1"	22	1062305	2.1
	"2018"	"2018"	"Montana"	"30"	"Other opioids"	"T40.2"	23	1062305	2.2
	"2018"	"2018"	"Montana"	"30"	"Other synthetic narcotics"	"T40.4"	11	1062305	Unreliable
	"2018"	"2018"	"Montana"	"30"	"Other and unspecified narcotics"	"T40.6"	12	1062305	Unreliable
	"2018"	"2018"	"Nebraska"	"31"	"Heroin"	"T40.1"	10	1929268	Unreliable
	"2018"	"2018"	"Nebraska"	"31"	"Other opioids"	"T40.2"	38	1929268	2.0
	"2018"	"2018"	"Nebraska"	"31"	"Other synthetic narcotics"	"T40.4"	27	1929268	1.4
	"2018"	"2018"	"Nevada"	"32"	"Heroin"	"T40.1"	110	3034392	3.6
	"2018"	"2018"	"Nevada"	"32"	"Other opioids"	"T40.2"	231	3034392	7.6
	"2018"	"2018"	"Nevada"	"32"	"Methadone"	"T40.3"	34	3034392	1.1
	"2018"	"2018"	"Nevada"	"32"	"Other synthetic narcotics"	"T40.4"	89	3034392	2.9
	"2018"	"2018"	"Nevada"	"32"	"Cocaine"	"T40.5"	59	3034392	1.9
	"2018"	"2018"	"Nevada"	"32"	"Other and unspecified narcotics"	"T40.6"	13	3034392	Unreliable
	"2018"	"2018"	"New Hampshire"	"33"	"Heroin"	"T40.1"	12	1356458	Unreliable
	"2018"	"2018"	"New Hampshire"	"33"	"Other opioids"	"T40.2"	36	1356458	2.7
	"2018"	"2018"	"New Hampshire"	"33"	"Other synthetic narcotics"	"T40.4"	393	1356458	29.0
	"2018"	"2018"	"New Hampshire"	"33"	"Cocaine"	"T40.5"	70	1356458	5.2
	"2018"	"2018"	"New Jersey"	"34"	"Heroin"	"T40.1"	1304	8908520	14.6
	"2018"	"2018"	"New Jersey"	"34"	"Other opioids"	"T40.2"	418	8908520	4.7
	"2018"	"2018"	"New Jersey"	"34"	"Methadone"	"T40.3"	124	8908520	1.4
	"2018"	"2018"	"New Jersey"	"34"	"Other synthetic narcotics"	"T40.4"	2243	8908520	25.2
	"2018"	"2018"	"New Jersey"	"34"	"Cocaine"	"T40.5"	901	8908520	10.1
	"2018"	"2018"	"New Jersey"	"34"	"Other and unspecified narcotics"	"T40.6"	94	8908520	1.1
	"2018"	"2018"	"New Jersey"	"34"	"Cannabis (derivatives)"	"T40.7"	13	8908520	Unreliable
	"2018"	"2018"	"New Mexico"	"35"	"Heroin"	"T40.1"	135	2095428	6.4
	"2018"	"2018"	"New Mexico"	"35"	"Other opioids"	"T40.2"	143	2095428	6.8
	"2018"	"2018"	"New Mexico"	"35"	"Methadone"	"T40.3"	58	2095428	2.8
	"2018"	"2018"	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	108	2095428	5.2
	"2018"	"2018"	"New Mexico"	"35"	"Cocaine"	"T40.5"	60	2095428	2.9
	"2018"	"2018"	"New Mexico"	"35"	"Other and unspecified narcotics"	"T40.6"	10	2095428	Unreliable
	"2018"	"2018"	"New York"	"36"	"Heroin"	"T40.1"	1265	19542209	6.5
	"2018"	"2018"	"New York"	"36"	"Other opioids"	"T40.2"	809	19542209	4.1
	"2018"	"2018"	"New York"	"36"	"Methadone"	"T40.3"	273	19542209	1.4
	"2018"	"2018"	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	2229	19542209	11.4
	"2018"	"2018"	"New York"	"36"	"Cocaine"	"T40.5"	1375	19542209	7.0
	"2018"	"2018"	"New York"	"36"	"Other and unspecified narcotics"	"T40.6"	86	19542209	0.4
	"2018"	"2018"	"New York"	"36"	"Cannabis (derivatives)"	"T40.7"	24	19542209	0.1
	"2018"	"2018"	"North Carolina"	"37"	"Heroin"	"T40.1"	622	10383620	6.0
	"2018"	"2018"	"North Carolina"	"37"	"Other opioids"	"T40.2"	431	10383620	4.2
	"2018"	"2018"	"North Carolina"	"37"	"Methadone"	"T40.3"	77	10383620	0.7
	"2018"	"2018"	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	1283	10383620	12.4
	"2018"	"2018"	"North Carolina"	"37"	"Cocaine"	"T40.5"	742	10383620	7.1
	"2018"	"2018"	"North Carolina"	"37"	"Other and unspecified narcotics"	"T40.6"	45	10383620	0.4
	"2018"	"2018"	"North Dakota"	"38"	"Other opioids"	"T40.2"	21	760077	2.8
	"2018"	"2018"	"Ohio"	"39"	"Heroin"	"T40.1"	731	11689442	6.3
	"2018"	"2018"	"Ohio"	"39"	"Other opioids"	"T40.2"	531	11689442	4.5
	"2018"	"2018"	"Ohio"	"39"	"Methadone"	"T40.3"	73	11689442	0.6
	"2018"	"2018"	"Ohio"	"39"	"Other synthetic narcotics"	"T40.4"	2831	11689442	24.2
	"2018"	"2018"	"Ohio"	"39"	"Cocaine"	"T40.5"	1179	11689442	10.1
	"2018"	"2018"	"Ohio"	"39"	"Other and unspecified narcotics"	"T40.6"	71	11689442	0.6
	"2018"	"2018"	"Ohio"	"39"	"Cannabis (derivatives)"	"T40.7"	87	11689442	0.7
	"2018"	"2018"	"Oklahoma"	"40"	"Heroin"	"T40.1"	85	3943079	2.2
	"2018"	"2018"	"Oklahoma"	"40"	"Other opioids"	"T40.2"	163	3943079	4.1
	"2018"	"2018"	"Oklahoma"	"40"	"Methadone"	"T40.3"	21	3943079	0.5
	"2018"	"2018"	"Oklahoma"	"40"	"Other synthetic narcotics"	"T40.4"	80	3943079	2.0
	"2018"	"2018"	"Oklahoma"	"40"	"Cocaine"	"T40.5"	48	3943079	1.2
	"2018"	"2018"	"Oregon"	"41"	"Heroin"	"T40.1"	157	4190713	3.7
	"2018"	"2018"	"Oregon"	"41"	"Other opioids"	"T40.2"	129	4190713	3.1
	"2018"	"2018"	"Oregon"	"41"	"Methadone"	"T40.3"	34	4190713	0.8
	"2018"	"2018"	"Oregon"	"41"	"Other synthetic narcotics"	"T40.4"	100	4190713	2.4
	"2018"	"2018"	"Oregon"	"41"	"Cocaine"	"T40.5"	49	4190713	1.2
	"2018"	"2018"	"Oregon"	"41"	"Other and unspecified narcotics"	"T40.6"	49	4190713	1.2
	"2018"	"2018"	"Pennsylvania"	"42"	"Heroin"	"T40.1"	848	12807060	6.6
	"2018"	"2018"	"Pennsylvania"	"42"	"Other opioids"	"T40.2"	603	12807060	4.7
	"2018"	"2018"	"Pennsylvania"	"42"	"Methadone"	"T40.3"	119	12807060	0.9
	"2018"	"2018"	"Pennsylvania"	"42"	"Other synthetic narcotics"	"T40.4"	2448	12807060	19.1
	"2018"	"2018"	"Pennsylvania"	"42"	"Cocaine"	"T40.5"	1069	12807060	8.3
	"2018"	"2018"	"Pennsylvania"	"42"	"Other and unspecified narcotics"	"T40.6"	97	12807060	0.8
	"2018"	"2018"	"Pennsylvania"	"42"	"Cannabis (derivatives)"	"T40.7"	34	12807060	0.3
	"2018"	"2018"	"Rhode Island"	"44"	"Heroin"	"T40.1"	24	1057315	2.3
	"2018"	"2018"	"Rhode Island"	"44"	"Other opioids"	"T40.2"	59	1057315	5.6
	"2018"	"2018"	"Rhode Island"	"44"	"Methadone"	"T40.3"	33	1057315	3.1
	"2018"	"2018"	"Rhode Island"	"44"	"Other synthetic narcotics"	"T40.4"	214	1057315	20.2
	"2018"	"2018"	"Rhode Island"	"44"	"Cocaine"	"T40.5"	136	1057315	12.9
	"2018"	"2018"	"Rhode Island"	"44"	"Other and unspecified narcotics"	"T40.6"	20	1057315	1.9
	"2018"	"2018"	"South Carolina"	"45"	"Heroin"	"T40.1"	185	5084127	3.6
	"2018"	"2018"	"South Carolina"	"45"	"Other opioids"	"T40.2"	342	5084127	6.7
	"2018"	"2018"	"South Carolina"	"45"	"Methadone"	"T40.3"	61	5084127	1.2
	"2018"	"2018"	"South Carolina"	"45"	"Other synthetic narcotics"	"T40.4"	517	5084127	10.2
	"2018"	"2018"	"South Carolina"	"45"	"Cocaine"	"T40.5"	275	5084127	5.4
	"2018"	"2018"	"South Carolina"	"45"	"Other and unspecified narcotics"	"T40.6"	34	5084127	0.7
	"2018"	"2018"	"South Carolina"	"45"	"Cannabis (derivatives)"	"T40.7"	55	5084127	1.1
	"2018"	"2018"	"South Dakota"	"46"	"Other synthetic narcotics"	"T40.4"	14	882235	Unreliable
	"2018"	"2018"	"Tennessee"	"47"	"Heroin"	"T40.1"	369	6770010	5.5
	"2018"	"2018"	"Tennessee"	"47"	"Other opioids"	"T40.2"	518	6770010	7.7
	"2018"	"2018"	"Tennessee"	"47"	"Methadone"	"T40.3"	70	6770010	1.0
	"2018"	"2018"	"Tennessee"	"47"	"Other synthetic narcotics"	"T40.4"	845	6770010	12.5
	"2018"	"2018"	"Tennessee"	"47"	"Cocaine"	"T40.5"	266	6770010	3.9
	"2018"	"2018"	"Tennessee"	"47"	"Other and unspecified narcotics"	"T40.6"	30	6770010	0.4
	"2018"	"2018"	"Tennessee"	"47"	"Cannabis (derivatives)"	"T40.7"	21	6770010	0.3
	"2018"	"2018"	"Texas"	"48"	"Heroin"	"T40.1"	682	28701845	2.4
	"2018"	"2018"	"Texas"	"48"	"Other opioids"	"T40.2"	485	28701845	1.7
	"2018"	"2018"	"Texas"	"48"	"Methadone"	"T40.3"	117	28701845	0.4
	"2018"	"2018"	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	366	28701845	1.3
	"2018"	"2018"	"Texas"	"48"	"Cocaine"	"T40.5"	877	28701845	3.1
	"2018"	"2018"	"Texas"	"48"	"Other and unspecified narcotics"	"T40.6"	69	28701845	0.2
	"2018"	"2018"	"Texas"	"48"	"Cannabis (derivatives)"	"T40.7"	70	28701845	0.2
	"2018"	"2018"	"Utah"	"49"	"Heroin"	"T40.1"	160	3161105	5.1
	"2018"	"2018"	"Utah"	"49"	"Other opioids"	"T40.2"	294	3161105	9.3
	"2018"	"2018"	"Utah"	"49"	"Methadone"	"T40.3"	41	3161105	1.3
	"2018"	"2018"	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	86	3161105	2.7
	"2018"	"2018"	"Utah"	"49"	"Cocaine"	"T40.5"	53	3161105	1.7
	"2018"	"2018"	"Vermont"	"50"	"Heroin"	"T40.1"	68	626299	10.9
	"2018"	"2018"	"Vermont"	"50"	"Other opioids"	"T40.2"	20	626299	3.2
	"2018"	"2018"	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	106	626299	16.9
	"2018"	"2018"	"Vermont"	"50"	"Cocaine"	"T40.5"	52	626299	8.3
	"2018"	"2018"	"Virginia"	"51"	"Heroin"	"T40.1"	534	8517685	6.3
	"2018"	"2018"	"Virginia"	"51"	"Other opioids"	"T40.2"	260	8517685	3.1
	"2018"	"2018"	"Virginia"	"51"	"Methadone"	"T40.3"	94	8517685	1.1
	"2018"	"2018"	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	862	8517685	10.1
	"2018"	"2018"	"Virginia"	"51"	"Cocaine"	"T40.5"	426	8517685	5.0
	"2018"	"2018"	"Virginia"	"51"	"Other and unspecified narcotics"	"T40.6"	16	8517685	Unreliable
	"2018"	"2018"	"Washington"	"53"	"Heroin"	"T40.1"	340	7535591	4.5
	"2018"	"2018"	"Washington"	"53"	"Other opioids"	"T40.2"	230	7535591	3.1
	"2018"	"2018"	"Washington"	"53"	"Methadone"	"T40.3"	94	7535591	1.2
	"2018"	"2018"	"Washington"	"53"	"Other synthetic narcotics"	"T40.4"	224	7535591	3.0
