"Notes"	"Year"	"Year Code"	"State"	"State Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Nevada"	"32"	"Drug-induced causes"	"D"	3989	3034392	131.5
	"2018"	"2018"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	944	3034392	31.1
	"2018"	"2018"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	24537	3034392	808.6
	"2018"	"2018"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	2555	1356458	188.4
	"2018"	"2018"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	433	1356458	31.9
	"2018"	"2018"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	12721	1356458	937.8
	"2018"	"2018"	"New Jersey"	"34"	"Drug-induced causes"	"D"	11561	8908520	129.8
	"2018"	"2018"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	1707	8908520	19.2
	"2018"	"2018"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	75565	8908520	848.2
	"2018"	"2018"	"New Mexico"	"35"	"Drug-induced causes"	"D"	3053	2095428	145.7
	"2018"	"2018"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	1119	2095428	53.4
	"2018"	"2018"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	18769	2095428	895.7
	"2018"	"2018"	"New York"	"36"	"Drug-induced causes"	"D"	21173	19542209	108.3
	"2018"	"2018"	"New York"	"36"	"Alcohol-induced causes"	"A"	3568	19542209	18.3
	"2018"	"2018"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	156639	19542209	801.5
	"2018"	"2018"	"North Carolina"	"37"	"Drug-induced causes"	"D"	15657	10383620	150.8
	"2018"	"2018"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	2285	10383620	22.0
	"2018"	"2018"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	93573	10383620	901.2
	"2018"	"2018"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1227	760077	161.4
	"2018"	"2018"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	257	760077	33.8
	"2018"	"2018"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	6417	760077	844.3
	"2018"	"2018"	"Ohio"	"39"	"Drug-induced causes"	"D"	22347	11689442	191.2
	"2018"	"2018"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	2774	11689442	23.7
	"2018"	"2018"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	123876	11689442	1059.7
	"2018"	"2018"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	4812	3943079	122.0
	"2018"	"2018"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	1278	3943079	32.4
	"2018"	"2018"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	40795	3943079	1034.6
	"2018"	"2018"	"Oregon"	"41"	"Drug-induced causes"	"D"	8137	4190713	194.2
	"2018"	"2018"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	1743	4190713	41.6
	"2018"	"2018"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	35910	4190713	856.9
	"2018"	"2018"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	18432	12807060	143.9
	"2018"	"2018"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	2200	12807060	17.2
	"2018"	"2018"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	134419	12807060	1049.6
	"2018"	"2018"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	1705	1057315	161.3
	"2018"	"2018"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	398	1057315	37.6
	"2018"	"2018"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10045	1057315	950.0
	"2018"	"2018"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6852	5084127	134.8
	"2018"	"2018"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	1179	5084127	23.2
	"2018"	"2018"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	50520	5084127	993.7
	"2018"	"2018"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1507	882235	170.8
	"2018"	"2018"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	350	882235	39.7
	"2018"	"2018"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7915	882235	897.2
	"2018"	"2018"	"Tennessee"	"47"	"Drug-induced causes"	"D"	14391	6770010	212.6
	"2018"	"2018"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1850	6770010	27.3
	"2018"	"2018"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	70780	6770010	1045.5
	"2018"	"2018"	"Texas"	"48"	"Drug-induced causes"	"D"	27417	28701845	95.5
	"2018"	"2018"	"Texas"	"48"	"Alcohol-induced causes"	"A"	4634	28701845	16.1
	"2018"	"2018"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	201618	28701845	702.5
	"2018"	"2018"	"Utah"	"49"	"Drug-induced causes"	"D"	2681	3161105	84.8
	"2018"	"2018"	"Utah"	"49"	"Alcohol-induced causes"	"A"	579	3161105	18.3
	"2018"	"2018"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	18242	3161105	577.1
	"2018"	"2018"	"Vermont"	"50"	"Drug-induced causes"	"D"	1379	626299	220.2
	"2018"	"2018"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	266	626299	42.5
	"2018"	"2018"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	6008	626299	959.3
	"2018"	"2018"	"Virginia"	"51"	"Drug-induced causes"	"D"	8349	8517685	98.0
	"2018"	"2018"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	1300	8517685	15.3
	"2018"	"2018"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	69126	8517685	811.6
	"2018"	"2018"	"Washington"	"53"	"Drug-induced causes"	"D"	11684	7535591	155.1
	"2018"	"2018"	"Washington"	"53"	"Alcohol-induced causes"	"A"	2287	7535591	30.3
	"2018"	"2018"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	56641	7535591	751.6
	"2018"	"2018"	"West Virginia"	"54"	"Drug-induced causes"	"D"	4235	1805832	234.5
	"2018"	"2018"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	563	1805832	31.2
	"2018"	"2018"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	23384	1805832	1294.9
	"2018"	"2018"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	9801	5813568	168.6
	"2018"	"2018"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1744	5813568	30.0
	"2018"	"2018"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	53501	5813568	920.3
	"2018"	"2018"	"Wyoming"	"56"	"Drug-induced causes"	"D"	1112	577737	192.5
	"2018"	"2018"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	288	577737	49.8
	"2018"	"2018"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	5037	577737	871.8
	"2019"	"2019"	"Alabama"	"01"	"Drug-induced causes"	"D"	4824	4903185	98.4
	"2019"	"2019"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	756	4903185	15.4
	"2019"	"2019"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	53915	4903185	1099.6
	"2019"	"2019"	"Alaska"	"02"	"Drug-induced causes"	"D"	1001	731545	136.8
	"2019"	"2019"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	333	731545	45.5
	"2019"	"2019"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	4582	731545	626.3
	"2019"	"2019"	"Arizona"	"04"	"Drug-induced causes"	"D"	10192	7278717	140.0
	"2019"	"2019"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	2352	7278717	32.3
	"2019"	"2019"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	59775	7278717	821.2
	"2019"	"2019"	"Arkansas"	"05"	"Drug-induced causes"	"D"	4113	3017804	136.3
	"2019"	"2019"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	617	3017804	20.4
	"2019"	"2019"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	32832	3017804	1087.9
	"2019"	"2019"	"California"	"06"	"Drug-induced causes"	"D"	11016	39512223	27.9
	"2019"	"2019"	"California"	"06"	"Alcohol-induced causes"	"A"	9330	39512223	23.6
	"2019"	"2019"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	268831	39512223	680.4
	"2019"	"2019"	"Colorado"	"08"	"Drug-induced causes"	"D"	7479	5758736	129.9
	"2019"	"2019"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	2407	5758736	41.8
	"2019"	"2019"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	39149	5758736	679.8
	"2019"	"2019"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3995	3565287	112.1
	"2019"	"2019"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	1025	3565287	28.7
	"2019"	"2019"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	31654	3565287	887.8
	"2019"	"2019"	"Delaware"	"10"	"Drug-induced causes"	"D"	1779	973764	182.7
	"2019"	"2019"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	252	973764	25.9
	"2019"	"2019"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	9270	973764	952.0
	"2019"	"2019"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	682	705749	96.6
	"2019"	"2019"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	210	705749	29.8
	"2019"	"2019"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	4911	705749	695.9
	"2019"	"2019"	"Florida"	"12"	"Drug-induced causes"	"D"	26357	21477737	122.7
	"2019"	"2019"	"Florida"	"12"	"Alcohol-induced causes"	"A"	5175	21477737	24.1
	"2019"	"2019"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	206065	21477737	959.4
	"2019"	"2019"	"Georgia"	"13"	"Drug-induced causes"	"D"	9772	10617423	92.0
	"2019"	"2019"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	1704	10617423	16.0
	"2019"	"2019"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	85580	10617423	806.0
	"2019"	"2019"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1484	1415872	104.8
	"2019"	"2019"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	182	1415872	12.9
	"2019"	"2019"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	11535	1415872	814.7
	"2019"	"2019"	"Idaho"	"16"	"Drug-induced causes"	"D"	2944	1787065	164.7
	"2019"	"2019"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	548	1787065	30.7
	"2019"	"2019"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	14381	1787065	804.7
	"2019"	"2019"	"Illinois"	"17"	"Drug-induced causes"	"D"	14012	12671821	110.6
	"2019"	"2019"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	2561	12671821	20.2
	"2019"	"2019"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	108698	12671821	857.8
	"2019"	"2019"	"Indiana"	"18"	"Drug-induced causes"	"D"	12273	6732219	182.3
	"2019"	"2019"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	1701	6732219	25.3
	"2019"	"2019"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	65832	6732219	977.9
	"2019"	"2019"	"Iowa"	"19"	"Drug-induced causes"	"D"	6015	3155070	190.6
	"2019"	"2019"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	853	3155070	27.0
	"2019"	"2019"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	30769	3155070	975.2
	"2019"	"2019"	"Kansas"	"20"	"Drug-induced causes"	"D"	5183	2913314	177.9
	"2019"	"2019"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	695	2913314	23.9
	"2019"	"2019"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	27570	2913314	946.3
	"2019"	"2019"	"Kentucky"	"21"	"Drug-induced causes"	"D"	10610	4467673	237.5
	"2019"	"2019"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	1218	4467673	27.3
	"2019"	"2019"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	48855	4467673	1093.5
	"2019"	"2019"	"Louisiana"	"22"	"Drug-induced causes"	"D"	7463	4648794	160.5
	"2019"	"2019"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	832	4648794	17.9
	"2019"	"2019"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	45836	4648794	986.0
	"2019"	"2019"	"Maine"	"23"	"Drug-induced causes"	"D"	3544	1344212	263.6
	"2019"	"2019"	"Maine"	"23"	"Alcohol-induced causes"	"A"	422	1344212	31.4
	"2019"	"2019"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	14980	1344212	1114.4
	"2019"	"2019"	"Maryland"	"24"	"Drug-induced causes"	"D"	7544	6045680	124.8
	"2019"	"2019"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	1407	6045680	23.3
	"2019"	"2019"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	50711	6045680	838.8
	"2019"	"2019"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	8276	6892503	120.1
	"2019"	"2019"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	1784	6892503	25.9
	"2019"	"2019"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	58430	6892503	847.7
	"2019"	"2019"	"Michigan"	"26"	"Drug-induced causes"	"D"	18263	9986857	182.9
	"2019"	"2019"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	2194	9986857	22.0
	"2019"	"2019"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	98631	9986857	987.6
	"2019"	"2019"	"Minnesota"	"27"	"Drug-induced causes"	"D"	9082	5639632	161.0
	"2019"	"2019"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	1761	5639632	31.2
	"2019"	"2019"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	45303	5639632	803.3
	"2019"	"2019"	"Mississippi"	"28"	"Drug-induced causes"	"D"	2808	2976149	94.4
	"2019"	"2019"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	515	2976149	17.3
	"2019"	"2019"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	32913	2976149	1105.9
	"2019"	"2019"	"Missouri"	"29"	"Drug-induced causes"	"D"	11589	6137428	188.8
	"2019"	"2019"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	1358	6137428	22.1
	"2019"	"2019"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	62179	6137428	1013.1
	"2019"	"2019"	"Montana"	"30"	"Drug-induced causes"	"D"	2228	1068778	208.5
	"2019"	"2019"	"Montana"	"30"	"Alcohol-induced causes"	"A"	467	1068778	43.7
	"2019"	"2019"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	10346	1068778	968.0
	"2019"	"2019"	"Nebraska"	"31"	"Drug-induced causes"	"D"	2849	1934408	147.3
	"2019"	"2019"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	510	1934408	26.4
	"2019"	"2019"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	16923	1934408	874.8
	"2019"	"2019"	"Nevada"	"32"	"Drug-induced causes"	"D"	4327	3080156	140.5
	"2019"	"2019"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	1006	3080156	32.7
	"2019"	"2019"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	25396	3080156	824.5
	"2019"	"2019"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	2574	1359711	189.3
	"2019"	"2019"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	414	1359711	30.4
	"2019"	"2019"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	12683	1359711	932.8
	"2019"	"2019"	"New Jersey"	"34"	"Drug-induced causes"	"D"	11222	8882190	126.3
	"2019"	"2019"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	1696	8882190	19.1
	"2019"	"2019"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	74810	8882190	842.2
	"2019"	"2019"	"New Mexico"	"35"	"Drug-induced causes"	"D"	3143	2096829	149.9
	"2019"	"2019"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	1180	2096829	56.3
	"2019"	"2019"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	19268	2096829	918.9
	"2019"	"2019"	"New York"	"36"	"Drug-induced causes"	"D"	21342	19453561	109.7
	"2019"	"2019"	"New York"	"36"	"Alcohol-induced causes"	"A"	3523	19453561	18.1
	"2019"	"2019"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	155879	19453561	801.3
	"2019"	"2019"	"North Carolina"	"37"	"Drug-induced causes"	"D"	15895	10488084	151.6
	"2019"	"2019"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	2290	10488084	21.8
	"2019"	"2019"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	95524	10488084	910.8
	"2019"	"2019"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1309	762062	171.8
	"2019"	"2019"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	285	762062	37.4
	"2019"	"2019"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	6672	762062	875.5
	"2019"	"2019"	"Ohio"	"39"	"Drug-induced causes"	"D"	22989	11689100	196.7
	"2019"	"2019"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	3015	11689100	25.8
	"2019"	"2019"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	123327	11689100	1055.1
	"2019"	"2019"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	4576	3956971	115.6
	"2019"	"2019"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	1299	3956971	32.8
	"2019"	"2019"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	40744	3956971	1029.7
	"2019"	"2019"	"Oregon"	"41"	"Drug-induced causes"	"D"	8490	4217737	201.3
	"2019"	"2019"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	1803	4217737	42.7
	"2019"	"2019"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	37126	4217737	880.2
	"2019"	"2019"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	18411	12801989	143.8
	"2019"	"2019"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	2454	12801989	19.2
	"2019"	"2019"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	133720	12801989	1044.5
	"2019"	"2019"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	1752	1059361	165.4
	"2019"	"2019"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	404	1059361	38.1
	"2019"	"2019"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10221	1059361	964.8
	"2019"	"2019"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6438	5148714	125.0
	"2019"	"2019"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	1286	5148714	25.0
	"2019"	"2019"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	50848	5148714	987.6
	"2019"	"2019"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1643	884659	185.7
	"2019"	"2019"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	353	884659	39.9
	"2019"	"2019"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	8239	884659	931.3
	"2019"	"2019"	"Tennessee"	"47"	"Drug-induced causes"	"D"	15184	6829174	222.3
	"2019"	"2019"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1963	6829174	28.7
	"2019"	"2019"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	71645	6829174	1049.1
	"2019"	"2019"	"Texas"	"48"	"Drug-induced causes"	"D"	29466	28995881	101.6
	"2019"	"2019"	"Texas"	"48"	"Alcohol-induced causes"	"A"	4983	28995881	17.2
	"2019"	"2019"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	202679	28995881	699.0
	"2019"	"2019"	"Utah"	"49"	"Drug-induced causes"	"D"	2713	3205958	84.6
	"2019"	"2019"	"Utah"	"49"	"Alcohol-induced causes"	"A"	505	3205958	15.8
	"2019"	"2019"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	18633	3205958	581.2
	"2019"	"2019"	"Vermont"	"50"	"Drug-induced causes"	"D"	1401	623989	224.5
	"2019"	"2019"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	248	623989	39.7
	"2019"	"2019"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5916	623989	948.1
	"2019"	"2019"	"Virginia"	"51"	"Drug-induced causes"	"D"	9187	8535519	107.6
	"2019"	"2019"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	1425	8535519	16.7
	"2019"	"2019"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	70067	8535519	820.9
	"2019"	"2019"	"Washington"	"53"	"Drug-induced causes"	"D"	12003	7614893	157.6
	"2019"	"2019"	"Washington"	"53"	"Alcohol-induced causes"	"A"	2453	7614893	32.2
	"2019"	"2019"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	57978	7614893	761.4
	"2019"	"2019"	"West Virginia"	"54"	"Drug-induced causes"	"D"	4143	1792147	231.2
	"2019"	"2019"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	637	1792147	35.5
	"2019"	"2019"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	23298	1792147	1300.0
	"2019"	"2019"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	9979	5822434	171.4
	"2019"	"2019"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1998	5822434	34.3
	"2019"	"2019"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	53983	5822434	927.2
	"2019"	"2019"	"Wyoming"	"56"	"Drug-induced causes"	"D"	1075	578759	185.7
	"2019"	"2019"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	326	578759	56.3
	"2019"	"2019"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	5082	578759	878.1
"---"
"https://wonder.cdc.gov/controller/saved/D77/D142F460"
"Dataset: Multiple Cause of Death, 1999-2019"
"Query Parameters:"
"Group By: Year; State; MCD - Drug/Alcohol Induced"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 7, 2021 8:12:31 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2019 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2019, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 7, 2021 8:12:31 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. The population figures for year 2019 are bridged-race estimates of the July 1 resident population, from the Vintage 2019"
"postcensal series released by NCHS on July 9, 2020. The population figures for year 2018 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2018 postcensal series released by NCHS on June 25, 2019. The population figures for"
"year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017 postcensal series released by NCHS"
"on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The"
"population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal"
"series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13,"
